"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000128816",0.294006780577769,-0.812608806265933,3.01549992278703,-0.26947730959147,0.787562400928908,1
"Sgk3",6.50828277435656,0.0331367363360652,0.622017997643624,0.0532729542579095,0.957514428968386,1
"Snhg6",224.911648087531,0.0074325824312329,0.114052431102563,0.0651681192534077,0.948040144302726,1
"Mcmdc2",0.31339071293162,1.99146131474509,3.35028646924757,0.594415233749353,0.552234421995108,1
"Tcf24",1.77422153133417,0.808797359994196,1.2028756602988,0.672386504015955,0.501337672338068,1
"Gm57177",0.903506586071602,0.302400312928026,2.03524283045604,0.148581932535425,0.881883530491821,1
"Cops5",152.764730000739,-0.0112414572053243,0.134337565924189,-0.0836806676374369,0.933310328215999,1
"Cspp1",31.1558601950534,0.465869835609514,0.280867035284638,1.65868463394926,0.0971793573510897,1
"ENSMUSG00000137212",0.171795422668487,1.9914277922219,4.40735632396697,0.451841794908349,0.6513829580688,1
"Arfgef1",34.7523329523466,0.131451786050163,0.272018638352372,0.483245511581016,0.628921423843186,1
"Gm37569",1.18060337679284,0.616936431437788,1.55162057370509,0.397607792712246,0.69091931538686,1
"Cpa6",3.45132201012652,-0.169998515375375,0.860462400162351,-0.197566465825003,0.843384273994981,1
"Gm38005",0.211352251465026,1.02969171359493,3.78179251709789,0.27227609895032,0.785409732499992,1
"Gm15604",0.296376070985207,-0.839559819341687,3.00932270400326,-0.278986304202215,0.780255335310379,1
"Gm28659",0.705884044862727,1.04554973009201,2.00983539398976,0.52021659744805,0.602912618418592,1
"ENSMUSG00000130062",0.80259817371638,1.60881706958852,1.75725804986183,0.915526931127171,0.359915070930169,1
"Prex2",0.553445836882174,-1.39755534350375,2.17841756391608,-0.641546123504166,0.521167924127093,1
"Gm38178",0.145273797802404,1.02968714748041,4.40735632396697,0.233629203493492,0.815272853968871,1
"Ncoa2",11.3950375940946,-0.0582591298743303,0.452966107212728,-0.128616973646926,0.897660734837613,1
"Gm38376",0.764361413565933,0.608541039960136,1.66718321186686,0.365011497014002,0.715102824122372,1
"Gm37409",0.316821872102803,0.0679096792091697,3.00507174419044,0.0225983553771907,0.981970655712678,1
"Gm38223",0.997914211107023,1.0382270475121,1.62175692542446,0.640186597162437,0.522051295237587,1
"Gm37702",0.678243041140944,2.52316484120353,2.28306132616335,1.10516735240033,0.2690870805087,1
"Gm38120",2.63744598921439,-0.16808097352061,0.937025685960561,-0.179377124916599,0.85764159174069,1
"Gm38380",2.47287688742801,-0.227361842582034,1.06699031151089,-0.213087073171342,0.831259047223073,1
"ENSMUSG00000134452",0.24212967535287,-0.451367574720849,3.12324452389288,-0.14451880769113,0.88509080595836,1
"Tram1",93.2158848424169,-0.105981491371798,0.175902922084085,-0.602499890940625,0.546841435760346,1
"Gm57152",2.17174676984406,-0.550337814756843,1.17228552334912,-0.469457144863972,0.638742910232832,1
"Lactb2",34.2985071270857,-0.0496883635379102,0.261848878024835,-0.189759696175584,0.849497439774058,1
"Gm38319",0.765080264267431,-0.852414407395895,2.03630897680675,-0.418607596933847,0.675502936586111,1
"Gm5523",1.73956109816734,-0.296464032012943,1.33974123323087,-0.22128454708974,0.824870881393844,1
"Eya1",15.3443884248273,-0.206741476307188,0.428990617277493,-0.481925403448758,0.629858939220664,1
"Rpl5-ps1",1.14761605862739,1.02303941606644,1.40416965548496,0.728572514062133,0.466263196754058,1
"Terf1",46.7096045459006,0.22645591157514,0.259371038951537,0.873096366080612,0.382610554447573,1
"Rpl7",1017.27586925008,0.0122727045182804,0.0597037110529691,0.205560162037366,0.837134498977411,1
"Rdh10",38.6680985391928,0.160395179837412,0.249230943680755,0.643560456292559,0.519860499588406,1
"Stau2",9.33561022328371,-0.194880857594935,0.518513225551741,-0.375845490512929,0.707031766494132,1
"Ube2w",21.1037857858694,0.230827695088292,0.337690069282634,0.683548958305606,0.494260024891476,1
"Gm38342",0.922585626452282,-0.86466982835546,1.86215538908212,-0.464338171467885,0.64240547988679,1
"Eloc",338.701930685516,0.0200275409080494,0.088985603104338,0.225064956682561,0.821928742127839,1
"D030040B21Rik",2.24170702883881,-1.29494230889219,1.24341350817182,-1.04144140334789,0.297670735217792,1
"Tmem70",64.4331869379303,-0.287355627598409,0.197986724379202,-1.45138836201986,0.146671748577322,1
"ENSMUSG00000125087",0.277800822347079,-1.41874335584182,3.3791320919851,-0.419854364144838,0.674591847633364,1
"Ly96",6.82010669535661,0.540535964702253,0.602108791288871,0.897738037581522,0.369325225444538,1
"Gm10075",0.281623071523403,0,3.92506067489329,0,1,1
"Mcm3",155.586116531179,-0.0466004845590937,0.161273357312444,-0.2889533977321,0.772617040211899,1
"6720483E21Rik",0.510051780556633,1.02591349120282,2.5978108044115,0.394914629449017,0.692905892980372,1
"Paqr8",4.2685705316077,-0.0889573252236627,0.778071262537139,-0.114330562644854,0.908975755852634,1
"Tram2",18.5036537436796,0.196095914145929,0.36566323528222,0.536274624367368,0.591768765560413,1
"ENSMUSG00000129840",0.281410636561574,1.02969998384418,3.11111778916773,0.330974284364734,0.740663909982705,1
"Tmem14a",7.47851324379699,0.209924395433912,0.570561952384517,0.367925681964223,0.712928649947392,1
"Khdc1b",1.50652237406082,0.288356774463526,1.17780155628108,0.244826280731039,0.806590943978802,1
"Kcnq5",1.78819517328296,-1.4195838662426,1.39772278732655,-1.01564049689557,0.309800612849007,1
"Gm7658",7.0009326684048,-0.0695205536899845,0.626575077370136,-0.110953269928604,0.911653403041964,1
"ENSMUSG00000134304",4.23644418751586,-0.0437951357316988,0.75804065435154,-0.057774125279815,0.953928548778715,1
"Gm29107",0.293470876035145,-0.887038208480096,3.32155884131043,-0.267054792902642,0.789426973863082,1
"B3gat2",0.997051273478296,1.01975003202322,1.54590094482422,0.659647718980583,0.509479924076882,1
"Smap1",120.09927241669,-0.0108637285667599,0.156426360996593,-0.0694494744846522,0.944631849009507,1
"Sdhaf4",42.1620244054971,-0.304034967145712,0.245406948424975,-1.23890121733314,0.215382082816736,1
"Fam135a",3.73931079682189,0.548157375078829,0.840610583685943,0.652094305873769,0.514340337148614,1
"ENSMUSG00000138098",120.978552318247,0.0571419186348503,0.144831585479237,0.394540448105792,0.693182070620499,1
"ENSMUSG00000127021",0.515007582018967,1.02571933624296,2.21011319959639,0.464102624440356,0.642574221552879,1
"Lmbrd1",22.6928613975302,-0.170151666985732,0.350979106157288,-0.484791441999627,0.627824293963137,1
"Gm7846",8.92217357507955,0.555515248160513,0.529754946141276,1.0486268268128,0.294349903895764,1
"Gm5525",0.0496125839789517,0.0679091368881296,4.40735632396697,0.015408134014226,0.987706574192779,1
"Phf3",65.9872372308684,-0.0284860958599673,0.203114971313075,-0.140246165390043,0.888465497609849,1
"Gm37522",0.234753412299904,-0.840077242185359,3.23714210708231,-0.25951200608321,0.795240219738425,1
"Gm37906",3.15030473192065,-1.19729536262858,1.10677674929186,-1.08178579229699,0.27934772115928,1
"Ptp4a1",1.12858994646942,-1.20151923373667,1.85007572965907,-0.649443271145491,0.516051902732477,1
"Ptp4a1.1",0.58469098991651,-0.434697870459272,2.3164637211932,-0.187655807635684,0.851146475122796,1
"ENSMUSG00000139019",0.67017786989951,1.60796767701702,1.85478826163577,0.866927891596057,0.385981520177044,1
"Gm29128",0.0707976451315665,0,4.40735632396697,0,1,1
"Gm19680",0.227547564664012,-0.811035060485512,3.64516190673249,-0.222496306402072,0.823927548281062,1
"Prim2",42.9078747408312,-0.207840706387129,0.248429104992213,-0.836619792973307,0.402806316338915,1
"Gm29228",1.62701834088097,-1.42494533505104,1.37442543781413,-1.0367571028933,0.299849072083239,1
"Gm37618",0.951958934080554,1.03402158484813,1.66293832936376,0.621803927776289,0.534070803307114,1
"ENSMUSG00000138851",0.773634208928927,-2.40897301341631,2.02446981507337,-1.18992784949426,0.234074751370389,1
"Gm38173",0.655830013532043,1.91479185790417,2.29185402156574,0.835477233666058,0.403449060077281,1
"Gm57180",2.72050697298876,-0.967971537579621,1.04559143947941,-0.925764596984045,0.354568329374828,1
"Rab23",15.2167654897905,-0.336398371505683,0.414679900851434,-0.811224201643193,0.417236929695283,1
"Bag2",64.4504210634123,-0.117832335738751,0.203331006454223,-0.579509922237461,0.562245153543139,1
"Zfp451",28.5649253946411,-0.00463573321851407,0.304215833639466,-0.0152383035526283,0.987842063388444,1
"Bend6",2.1107457798656,-0.717229652451887,1.24085262484395,-0.578013567519418,0.563254959276435,1
"Dst",63.3060104515122,-0.105242993148574,0.208020414429045,-0.505926273810364,0.612908407064453,1
"Gm37354",5.23749943413981,0.0235627081356846,0.638496947180216,0.0369033998357302,0.970562028918602,1
"Gm38157",6.22341523122652,-0.394270825478969,0.65371748392558,-0.603121126746326,0.546428112867026,1
"Gm26788",1.19216179180989,0.131505348833653,2.01397915846839,0.0652962808878624,0.947938103448656,1
"A930005N03Rik",0.238353224913148,1.99145377845621,3.63428152449878,0.547963542458604,0.583716936335767,1
"Gm37233",0.399565423895579,0.0679097024507221,2.84332967370288,0.0238838651313631,0.980945244372609,1
"Ccdc115",22.2612718144302,0.06922438961773,0.355386534740287,0.194786191514877,0.845560332809255,1
"Imp4",51.0908065554865,-0.049012053273886,0.220944028515791,-0.221830178453468,0.824446085674596,1
"Gm28417",4.2890791510844,0.0956706441510274,0.839028344325355,0.114025521066221,0.909217562498219,1
"Ptpn18",83.1827245477229,0.0299451309244513,0.184202708698728,0.162566181224989,0.870860016186908,1
"Arhgef4",0.385354995988422,-0.464333213435402,2.54551640044762,-0.182412186915689,0.855259262479719,1
"Fam168b",38.4866398597332,-0.0796943336029946,0.289762324231095,-0.275033456521545,0.783290534521667,1
"Gm37127",0.273917007749099,0,3.47512269394126,0,1,1
"Plekhb2",24.483769537719,-0.264890727750324,0.336451313654336,-0.787307753009603,0.431101732239142,1
"Hs6st1",2.19978065827687,-0.562694789530655,1.21256099543586,-0.464054832415577,0.642608461153742,1
"Gm33280",0.229810134343645,1.99143846183157,4.16420981398918,0.478227214954818,0.632488494353929,1
"Uggt1",44.2991101383087,-0.207476603345111,0.239033632107765,-0.867980800507493,0.385404843291529,1
"Arid5a",15.4017073783129,-0.259850345463071,0.396529799142731,-0.655311015779517,0.512267529822086,1
"Kansl3",22.0204550794436,0.0383618222551574,0.341882311950702,0.112207683504518,0.910658737090728,1
"Lman2l",19.5912482616838,-0.0620741360188315,0.373409960929844,-0.166235886863484,0.867971318703448,1
"ENSMUSG00000137090",0.755613015937722,2.01578949371116,1.87551468567818,1.07479270042733,0.282467549294665,1
"Cnnm4",11.2075534057311,-0.688299183486809,0.556130210335256,-1.23765832298856,0.215842778809909,1
"Gm37909",0.0496125839789517,0.0679091368881296,4.40735632396697,0.015408134014226,0.987706574192779,1
"Cnnm3",13.1905739748409,-0.0581839873595583,0.451418964061524,-0.128891322677415,0.897443642895846,1
"Ankrd23",0.887179264706733,0.0679160875338152,2.07308336598204,0.0327609051561912,0.973865254631328,1
"Ankrd39",16.6169056135415,-0.241926516555787,0.367541722730214,-0.658228716888743,0.510391174696859,1
"Sema4c",3.0147226033299,0.125921875203929,0.93538448443867,0.134620444639399,0.892911976268366,1
"D430040D24Rik",0.242022954625065,1.9116039113862,4.09613074395988,0.466685277125255,0.640725064832986,1
"Fam178b",0.246096370347034,1.9914428111553,4.06091936776552,0.490392108487263,0.623856459828619,1
"Cox5b",594.960446883949,0.0617408869327368,0.0704711292964598,0.876116042826611,0.380966952176949,1
"Actr1b",43.8054339923785,0.321838020819567,0.244583450077876,1.31586180797226,0.188220429509242,1
"ENSMUSG00000141655",0.307720646036552,1.90813545908648,3.33790162563401,0.571657188585971,0.567554243414626,1
"Tmem131",24.4432354750971,0.0429238442026358,0.313334480280401,0.136990490686577,0.891038311580483,1
"Gm38115",1.7796361845759,1.0388186500143,1.20111361219,0.86487959129879,0.387104880278769,1
"Rpl12-ps1",0.53629914647777,-0.463419838010211,2.33650353211012,-0.198339027372105,0.842779818734374,1
"Inpp4a",18.6697804653134,-0.325418768918203,0.396669181577864,-0.820378249764091,0.412000510742996,1
"Coa5",33.7132572861579,-0.266104468983033,0.285585797478838,-0.931784673230299,0.351447817024375,1
"Unc50",55.2808302877778,0.235762712364462,0.211632032395744,1.11402186944741,0.265269804689282,1
"Mgat4a",6.67660684012102,-0.348501134933683,0.66623781156003,-0.523088195966617,0.600912879491471,1
"Gm43213",0.0944865871430276,-0.801360281536883,4.37007133784021,-0.183374645305661,0.854504068650871,1
"Tsga10",1.6810833867517,-1.17977125670328,1.65363286955239,-0.713442069534224,0.475572248360589,1
"Lipt1",9.55798102702221,-0.196232605966765,0.515426340845171,-0.380719009519367,0.703411761759515,1
"Mitd1",98.7389948596781,-0.04466251696934,0.161604923053697,-0.276368542030739,0.782265015958583,1
"Mrpl30",296.074233188678,-0.0695792903499568,0.105977170841803,-0.656549800275579,0.511470436157302,1
"Txndc9",122.98476714974,-0.0516770053802476,0.168145772080004,-0.30733455109213,0.758588739451608,1
"Eif5b",476.931057744588,-0.0262067965781503,0.0764037221702085,-0.343004186625463,0.731595310545802,1
"Rev1",7.93382172576543,0.441135835897842,0.625350833148508,0.705421361121112,0.480548054449318,1
"Chst10",0.0707976451315665,0,4.40735632396697,0,1,1
"Pdcl3",160.461814588771,-0.0487368314356172,0.139885408789171,-0.348405397371153,0.727535749641639,1
"Gm37309",0.145273797802404,1.02968714748041,4.40735632396697,0.233629203493492,0.815272853968871,1
"ENSMUSG00000132325",0.327298856092053,0.0679034218294057,3.71864925115337,0.0182602383939127,0.985431247338595,1
"ENSMUSG00000131701",0.192136329122783,0.151129467585711,3.86706827424583,0.0390811480087418,0.968825691195324,1
"Rpl31",923.161042039149,-0.0455371184150057,0.060671757646944,-0.750548858003941,0.452924209418278,1
"Tbc1d8",1.41860561586414,1.02732528338444,1.46409828107764,0.701677815391115,0.482880111096297,1
"Cnot11",39.0623752487208,0.138102040446235,0.244432632566894,0.564990193804995,0.572080434135849,1
"Gm15832",0.72489514117726,-0.830875812404056,2.20006107780016,-0.377660338973337,0.70568293437438,1
"Rnf149",11.1051962184237,-0.186457728077707,0.497564503477328,-0.37474081606427,0.707853233753644,1
"Gm23722",0.349839601203029,1.02970334075419,2.91741923550943,0.352950075951079,0.724125868411751,1
"Gm5100",0.243630720530234,1.90668996926387,4.08595038130322,0.466645404699146,0.640753596237321,1
"Map4k4",101.046429097605,-0.0163010670593191,0.154628647834602,-0.105420743747015,0.916041956647368,1
"Il1r2",3.1332521168062,0.25762185814646,0.995935268093582,0.258673295745013,0.79588732535362,1
"Il1r1",9.81979931695194,-0.120947370062344,0.506548068942015,-0.238767804040704,0.811285636875415,1
"ENSMUSG00000123590",0.268804490944128,2.89416846477482,3.44336203008912,0.840506586145957,0.4006244103765,1
"Il1rl1",57.8992345011642,0.48814810010885,0.307882054213503,1.58550358303878,0.112851963484208,1
"Il18rap",10.9767029590472,-0.361671214058136,0.529642580046003,-0.682859021694824,0.494695929972573,1
"Mfsd9",0.436041091176347,2.90944826860747,2.86413974477405,1.01581924342766,0.309715470560166,1
"Tmem182",0.0951272608471424,-0.810006280547977,4.36934661924936,-0.185383845946087,0.85292797788332,1
"Mrps9",71.3210796458403,0.0403610067902428,0.197476565678413,0.204383779166841,0.838053605000323,1
"Tgfbrap1",10.6510331883259,0.119135836728345,0.498519620351684,0.238979233443812,0.811121685561409,1
"8430432A02Rik",0.214798873353095,1.02969213916902,3.76100968217162,0.273780773298748,0.784253099970334,1
"AI597479",9.21365485658718,0.0608096686728382,0.570859116813716,0.106523075276876,0.915167348142915,1
"Fhl2",130.388567741846,-0.101164713030566,0.152561386749946,-0.663108242430825,0.507261232119626,1
"Gm29040",0.540760703933153,0.139814238270532,2.28294382427624,0.061242960419693,0.951165716455877,1
"Nck2",7.07396538489402,0.449532129064796,0.622509681460738,0.722128735427785,0.470215332688358,1
"Gm38228",0.473003261306931,0.15458267636633,2.68064168192036,0.0576662958756912,0.954014440995955,1
"Gm29155",0.0968558775504656,-0.833010022661679,4.36743885751954,-0.190731925468736,0.848735624921838,1
"Uxs1",52.1205460173992,0.194074049271935,0.227232025486287,0.854078771936338,0.393061345036235,1
"Gm16103",0.282530658847727,1.02970004914079,3.10759705696611,0.331349280574383,0.740380671143254,1
"ENSMUSG00000127515",0.708681140235395,-0.295104951679271,1.73883941753988,-0.169713746250811,0.865235262958861,1
"Gm57117",2.31699570824614,0.258942591162647,1.01494262847775,0.255130274260939,0.798622482207809,1
"Tpp2",61.1065489882477,-0.160327033605552,0.208817909865742,-0.767783920970347,0.442615568645462,1
"Mettl21c",0.196614998484679,0.0976483997168524,4.36490391895234,0.0223712598329747,0.982151805943307,1
"Ccdc168",1.38883310625947,2.87999494990255,1.94174834816188,1.48319680695433,0.138022129325289,1
"Tex30",64.5506106738518,0.0217314816388667,0.191693961130668,0.113365499417342,0.909740790820108,1
"ENSMUSG00000123011",0.616772286319909,0.436827524615078,2.08431866103841,0.209578090327824,0.833996981258924,1
"Poglut2",6.23062551634866,-0.523701641000065,0.625857389513245,-0.836774718610209,0.40271921060283,1
"Bivm",5.31245091274138,-0.556278659377227,0.760632445254363,-0.731337011519673,0.464573328807339,1
"Ercc5",8.85661121988731,0.230503692549876,0.572143420649623,0.402877467835177,0.687038367951281,1
"Txn-ps1",1.22013505376538,0.0394728031229485,1.44525446336184,0.0273120091469082,0.97821087852828,1
"Gulp1",7.27568409790434,-0.516172687513441,0.616782234103376,-0.836879953690313,0.40266004943619,1
"Gm37626",0.841734288250207,-0.853484711154478,1.91731282393486,-0.445146300853969,0.656214030462183,1
"Col3a1",379.81329698528,0.0458374411746213,0.102142198144575,0.448761060631784,0.653604031516938,1
"ENSMUSG00000141276",0.39576908205098,0.0679097445483768,2.84666727186123,0.0238558770881486,0.980967569239242,1
"Col5a2",134.570957240751,0.229768596651651,0.157971014673544,1.45449845420365,0.145808161730947,1
"Gm38211",17.8059987599385,0.129977865369321,0.396218370504008,0.328046034826661,0.742876856013565,1
"Wdr75",65.046315039306,-0.0255432919948175,0.22014072967748,-0.116031649537275,0.907627458494794,1
"ENSMUSG00000123149",4.4254847184312,-0.0729821590330654,0.820435068113581,-0.0889554358041674,0.929117326729829,1
"Slc39a10",18.5563456907889,0.125327481425223,0.364592791131733,0.343746460362514,0.731036967576605,1
"Gm8357",1.49564196461355,-1.44495102353724,1.5028205426716,-0.96149272817932,0.336304480051498,1
"Tmeff2",4.21260757353186,-0.187133545020931,0.815743074576703,-0.229402554374165,0.81855605099428,1
"Gm28320",2.06434523243013,1.04193551072307,1.06254394632946,0.980604627528514,0.326787751454207,1
"9330175M20Rik",1.694216702267,-0.237593176774829,1.19242526640554,-0.199252048299038,0.842065586917984,1
"Cavin2",501.414497755436,-0.101123199122841,0.11829798403448,-0.854817602752785,0.392652131649589,1
"Nabp1",17.0925857860026,-0.0802309067261598,0.493755585189247,-0.162491137584619,0.87091910671725,1
"Gm57109",1.10366036737125,1.46504893991835,1.74173903821085,0.84114147284847,0.40026868369767,1
"Gm17767",0.234514368403297,-0.801757109766754,4.14311953936496,-0.193515321522594,0.846555407999795,1
"Myo1b",24.0992807856922,0.183398330153335,0.323472976344099,0.566966465718739,0.570736965236406,1
"Gm29453",0.180304271092499,0.0678997954481158,4.40735632396697,0.0154060145032704,0.987708265117141,1
"Gm8420",0.42101800858573,1.02970138546219,2.8243780237278,0.364576333908419,0.715427683451868,1
"Gm31812",0.696644246940869,-1.1975288104163,2.05938277084129,-0.581498897325965,0.560904261188881,1
"Stat1",31.0653879873292,0.375485653202762,0.288430281117651,1.30182466191752,0.192976331162956,1
"Gls",59.2291089005149,0.101359339144692,0.208586914609786,0.485933354612921,0.627014418777888,1
"Nab1",61.8162490977079,-0.115105625761695,0.200064048178075,-0.575343880172018,0.565058750420398,1
"ENSMUSG00000128193",0.804148464875282,-2.1514635528728,1.87459950118806,-1.14769237456282,0.251095580223912,1
"Nemp2",2.20400295783253,0.302616264715202,1.1568788884958,0.261579900648607,0.793645341560466,1
"Gm37242",0.264564648057222,2.89418511244954,3.46211629082442,0.835958376129636,0.403178319812685,1
"Mfsd6",2.3470505735604,-0.968446258672741,1.04211000878838,-0.929312884921544,0.352726959609893,1
"Inpp1",21.1873050868573,0.28253146240592,0.350772137428315,0.805455828040674,0.420556686559295,1
"Hibch",20.8425993919546,0.0418818023249603,0.326417673261647,0.128307398023112,0.897905710723561,1
"Pms1",11.1970895330157,-0.480688644375455,0.462400907028067,-1.03954952741102,0.298549236553374,1
"Ormdl1",19.9854185946341,-0.0384649679575293,0.347123314677137,-0.110810672551067,0.911766482004503,1
"Osgepl1",0.849841024274306,0.71491922818192,1.64981927934192,0.433331842544043,0.664773708135112,1
"Asnsd1",57.1802752713515,-0.0835821468955106,0.222103494420981,-0.376320719822115,0.706678477348174,1
"Stk17b",20.8274782155829,0.127857439410423,0.362137272286387,0.353063462932671,0.724040863559414,1
"Hecw2",0.345595329628132,0.433690265209964,2.78264605165042,0.155855346731122,0.876147043237743,1
"ENSMUSG00000124117",0.167806713407207,1.9914277922219,4.40735632396697,0.451841794908349,0.6513829580688,1
"Gtf3c3",19.0721226976011,0.000974308529243684,0.367694985472278,0.00264977377374961,0.997885788890391,1
"Pgap1",1.55651577080878,0.18211008602881,1.20330967271301,0.151340997382844,0.879706730476046,1
"Gm36955",0.11370250948527,0.0678997954481163,4.40735632396697,0.0154060145032706,0.987708265117141,1
"Ankrd44",9.56567528855891,-0.197360600242484,0.557015416395814,-0.354318021428406,0.72310056352219,1
"Gm37370",0.414390566733181,0.12383153192371,2.53448006009334,0.0488587516917177,0.961031860959752,1
"A130048G24Rik",0.38533050459963,-0.814418810204452,2.58916774115493,-0.314548492652381,0.753104492153342,1
"Sf3b1",258.497493634026,0.041832715004327,0.109786614693476,0.381036569176705,0.703176113469622,1
"ENSMUSG00000143212",2.36080467566809,0.573138020150185,0.999047089146638,0.573684690518187,0.566181190054735,1
"Coq10b",31.807303088718,-0.130148009855164,0.27523085006835,-0.472868538620737,0.636306972002561,1
"Gm17971",2.60944250098827,-0.556009172830963,0.997782988753281,-0.557244590354953,0.577360327790887,1
"Hspd1",825.461634015646,0.0291534989961336,0.0715046192255679,0.407714904461853,0.683482993846701,1
"Hspe1",1044.56395720111,-0.0564849368722339,0.0582804119880667,-0.969192477290647,0.332449163746815,1
"Mob4",102.034779366743,0.121285981459788,0.15543091994279,0.780320810714048,0.435202066385215,1
"Rftn2",9.76541810247551,-0.293061942546673,0.508051190144191,-0.576835461134336,0.564050611944515,1
"Gm10561",4.6758703871244,0.47615784499909,0.756117686859945,0.629740387341697,0.528864453844227,1
"ENSMUSG00000126092",0.653073887995366,-0.467226677685567,2.23585636135824,-0.208969898854207,0.834471737068295,1
"Mars2",7.39463305360327,0.0334718881554512,0.587434031734632,0.0569798247074862,0.954561266577167,1
"Gm8292",6.0376318060396,0.219430160523458,0.667782791008906,0.328595111281524,0.74246174369504,1
"Plcl1",2.54668088833283,0.374318859273995,1.0182880800939,0.367596229977941,0.713174326344121,1
"Gm38056",2.04052972899333,1.02745024096083,1.1508932461944,0.892741567785065,0.371995584419792,1
"Satb2",3.06287473053991,0.500991307284792,0.889604313978222,0.563161957977035,0.573324604727098,1
"9130024F11Rik",8.85209478368256,-0.00310010655736912,0.542940329490391,-0.0057098476369934,0.995444225480753,1
"4930558J18Rik",6.13779895816357,0.276186269302139,0.631282775509515,0.437500087150685,0.66174871289188,1
"1700066M21Rik",5.95511637803926,-0.0186893047902439,0.633102603564111,-0.0295201831188668,0.976449722154159,1
"Tyw5",21.5698780450747,-0.093672773884616,0.341189423961973,-0.274547706657684,0.783663746854422,1
"Maip1",44.7186372641544,-0.0265928168328628,0.230150833106795,-0.115545168678678,0.90801302076675,1
"Kctd18",5.60618039398045,0.388155295873301,0.639258152563017,0.60719647347014,0.543720532315347,1
"Sgo2a",40.8817080227678,0.161952193307382,0.2789915022927,0.580491491591998,0.561583222832531,1
"Aox1",2.3805353117045,0.740105234440592,0.968812423652547,0.763930371217062,0.444908737280916,1
"ENSMUSG00000142916",0.596207285751581,0.0650325644393951,2.22671631723775,0.029205590283754,0.976700622735263,1
"Gm37607",0.502375585180294,1.99148070781521,2.68337465217583,0.74215529545992,0.457993250601919,1
"Bzw1",333.591003520183,-0.260431832751241,0.0952191712331004,-2.7350777094425,0.00623655509867507,1
"Clk1",74.0967333436706,0.241886856801501,0.181773417233639,1.33070533900233,0.183285985597603,1
"Ppil3",49.322949664757,-0.0418593662288917,0.237159815574738,-0.176502777789099,0.859898966581434,1
"Nif3l1",33.0198724779955,-0.735916679697083,0.295640310606986,-2.48922982859189,0.0128020177926407,1
"Orc2",44.8444581429064,-0.0874880588590227,0.239199729421895,-0.36575316815979,0.714549268384306,1
"Gm15834",0.772923111257141,-1.18959789530277,1.82489984589003,-0.651870237143117,0.51448488650892,1
